run_id	backbone	variant	tf_latft	train_cities	probe_acc	cka_off_diag	mmd_mean	rank_mean	rank_std	in_dist_pdms	ood_pdms	pdms_drop	total_pdms
P1-D4-f	dinov2	ViT-S/14 sq trainable	TF	S	0.7580645161290323	0.8097134907916385	0.05014671881993612	62.12753184658878	6.6132130189115585	47.2	36.833333333333336	10.366666666666667	38.1
P1-I1	ijepa	ViT-H/14 frozen	TF	B	0.7903225806451613	0.8505678164146273	0.07285215457280476	29.573265129515086	1.9713490508705327	69.9	60.26666666666666	9.633333333333347	65.3
P1-I1-b	ijepa	ViT-H/14 trainable	TF	B	0.7272727272727273	0.833062099403788	0.013216912746429443	52.77768492573635	4.982295594667247	68.9	58.03333333333333	10.866666666666674	63.9
P1-I1-c	ijepa	ViT-S/14 rect frozen	TF	B	0.7991202346041055	0.9095805934583151	0.10532182455062866	15.716168590552366	2.678641129861783	64.7	57.199999999999996	7.500000000000007	61.6
P1-I1-d	ijepa	ViT-S/14 rect trainable	TF	B	0.7756598240469208	0.9103407704305387	0.10262252887090047	20.086020290403194	3.368483587687327	71.1	59.03333333333334	12.066666666666656	65.0
P1-I1-e	ijepa	ViT-S/14 sq frozen	TF	B	0.843108504398827	0.6100113223415166	0.02572508653004964	189.6785999818033	14.837883319348252	68.6	55.1	13.499999999999993	61.5
P1-I1-f	ijepa	ViT-S/14 sq trainable	TF	B	0.8255131964809385	0.6973487680858383	0.03699386119842529	143.1027834773425	14.422827803207927	66.1	56.79999999999999	9.300000000000004	61.7
P1-I2	ijepa	ViT-H/14 frozen	TF	LV	0.7961876832844574	0.7897689244828537	0.06282472610473633	41.438955378070375	2.676951569638559	86.9	55.43333333333334	31.46666666666667	66.7
P1-I2-b	ijepa	ViT-H/14 trainable	TF	LV	0.7126099706744868	0.9533233622363674	0.05383469661076864	5.126096422474116	0.56328488673421	87.7	55.1	32.6	66.7
P1-I2-c	ijepa	ViT-S/14 rect frozen	TF	LV	0.7595307917888563	0.9227104618345692	0.06359505653381348	19.3176845234729	1.333636879722599	89.0	56.53333333333333	32.46666666666667	68.3
P1-I2-d	ijepa	ViT-S/14 rect trainable	TF	LV	0.7624633431085044	0.90752377815298	0.055952111879984535	21.564189633475564	1.994557922243859	89.1	57.26666666666667	31.83333333333332	69.0
P1-I2-e	ijepa	ViT-S/14 sq frozen	TF	LV	0.8973607038123167	0.6468575206072683	0.043620566527048744	141.19871721449286	9.817569998557987	87.7	54.6	33.1	66.3
P1-I2-f	ijepa	ViT-S/14 sq trainable	TF	LV	0.8475073313782991	0.7194849256182717	0.05040609836578369	116.79034723972059	15.37212370405087	83.5	51.86666666666667	31.633333333333333	63.5
P1-I3	ijepa	ViT-H/14 frozen	TF	P	0.7873900293255132	0.8588677529890076	0.0904501477877299	16.081662451694363	3.49251313000061	64.5	60.73333333333333	3.766666666666673	63.5
P1-I3-b	ijepa	ViT-H/14 trainable	TF	P	0.7140762463343109	0.8666361018960077	0.021144787470499676	47.6312647945997	4.399892879891513	65.3	55.9	9.399999999999999	60.7
P1-I3-c	ijepa	ViT-S/14 rect frozen	TF	P	0.7712609970674487	0.9204045760054207	0.12035874525705974	13.507811606026443	0.6639219324294977	54.1	55.6	-1.5	56.4
P1-I3-d	ijepa	ViT-S/14 rect trainable	TF	P	0.781524926686217	0.9275746213646272	0.13327787319819132	13.466763982860442	0.8596829032604181	61.7	58.86666666666667	2.8333333333333357	61.5
P1-I3-e	ijepa	ViT-S/14 sq frozen	TF	P	0.8387096774193549	0.6207233108797799	0.0627246896425883	172.28232739853559	21.213990303632627	61.6	55.43333333333334	6.166666666666664	58.8
P1-I3-f	ijepa	ViT-S/14 sq trainable	TF	P	0.8005865102639296	0.694196929959344	0.07568869988123576	115.73153236111922	23.29568968261642	61.1	57.199999999999996	3.9000000000000057	60.0
P1-I4	ijepa	ViT-H/14 frozen	TF	S	0.7991202346041055	0.848428742313376	0.09301819403966267	12.351438820646973	1.5364508870548663	35.6	39.0	-3.3999999999999986	37.7
P1-I4-b	ijepa	ViT-H/14 trainable	TF	S	0.6158357771260997	0.93330086409121	0.03645487626393636	21.717569069930654	3.680978356048588	50.3	50.0	0.29999999999999716	50.4
P1-I4-c	ijepa	ViT-S/14 rect frozen	TF	S	0.7991202346041055	0.981207673445304	0.1347403128941854	5.050818196822539	0.8156266033529589	54.9	39.36666666666667	15.533333333333331	42.6
P1-I4-d	ijepa	ViT-S/14 rect trainable	TF	S	0.8093841642228738	0.9752303830666843	0.11171601215998332	6.016162570832359	1.0380488974427846	52.4	33.6	18.799999999999997	37.0
P1-I4-e	ijepa	ViT-S/14 sq frozen	TF	S	0.8387096774193549	0.6575532019141711	0.041625380516052246	174.58036535535274	12.196110332490099	53.4	30.866666666666664	22.533333333333335	34.5
P1-I4-f	ijepa	ViT-S/14 sq trainable	TF	S	0.7947214076246334	0.746441304534728	0.06646817922592163	115.36216785065477	11.135355386669008	58.9	35.6	23.299999999999997	39.6
P1-M1	mae	ViT-B/16 frozen	TF	B	0.8797653958944281	0.8576897576604737	0.08933297793070476	57.10796696796647	9.533637811130706	67.0	56.93333333333333	10.06666666666667	62.4
P1-M1-b	mae	ViT-B/16 trainable	TF	B	0.6612903225806451	0.9597108044155208	0.09656813740730286	2.232868995555291	0.15921107509965926	67.3	56.833333333333336	10.466666666666661	62.5
P1-M1-c	mae	ViT-S/14 rect frozen	TF	B	0.8900293255131965	0.813629559107095	0.08308704694112141	38.03362365808553	10.654179917121628	65.4	56.4	9.000000000000007	61.2
P1-M1-d	mae	ViT-S/14 rect trainable	TF	B	0.8856304985337243	0.7825501868550343	0.10185285409291585	16.885601301516814	1.7183705583037499	69.4	59.73333333333333	9.666666666666679	65.0
P1-M1-e	mae	ViT-S/14 sq frozen	TF	B	0.8343108504398827	0.6434990374108566	0.02800277868906657	177.312253711307	17.93590900699815	70.7	57.6	13.100000000000001	64.0
P1-M1-f	mae	ViT-S/14 sq trainable	TF	B	0.8299120234604106	0.6645616252962364	0.0448568065961202	144.21497999078545	15.568008361382004	69.4	58.63333333333333	10.766666666666673	64.1
P1-M2	mae	ViT-B/16 frozen	TF	LV	0.8929618768328446	0.7527564616729939	0.0704149603843689	61.83003078556328	5.9362460603357015	88.3	58.1	30.199999999999996	69.3
P1-M2-b	mae	ViT-B/16 trainable	TF	LV	0.7932551319648093	0.8848262847847833	0.11956788102785747	7.842038731575538	1.1563496369358712	87.4	54.86666666666667	32.53333333333334	66.4
P1-M2-c	mae	ViT-S/14 rect frozen	TF	LV	0.9252199413489736	0.7782311238013916	0.08718669414520264	42.807617520834484	7.635170469096941	87.6	56.53333333333333	31.066666666666663	67.7
P1-M2-d	mae	ViT-S/14 rect trainable	TF	LV	0.9252199413489736	0.8271726413423627	0.09341732660929362	21.568243307395743	2.825939305235849	90.0	53.53333333333333	36.46666666666667	66.8
P1-M2-e	mae	ViT-S/14 sq frozen	TF	LV	0.8651026392961877	0.6298538242308948	0.050947229067484535	132.6047981093445	12.441269283063288	87.5	57.06666666666666	30.433333333333337	68.5
P1-M2-f	mae	ViT-S/14 sq trainable	TF	LV	0.8533724340175953	0.6325718446341008	0.06360419591267903	108.07777794989227	9.767377003639162	88.3	57.333333333333336	30.96666666666666	68.9
P1-M3	mae	ViT-B/16 frozen	TF	P	0.8592375366568915	0.7448749651968805	0.08319379885991414	66.64175372836219	20.35321218774833	61.1	59.36666666666667	1.7333333333333343	61.5
P1-M3-b	mae	ViT-B/16 trainable	TF	P	0.7609970674486803	0.8806323753795969	0.09560502568880717	35.676995703185625	8.244198933969216	68.8	59.79999999999999	9.000000000000007	64.8
P1-M3-c	mae	ViT-S/14 rect frozen	TF	P	0.906158357771261	0.8694222408687384	0.1688897212346395	25.84784812239717	10.80385817093998	60.8	56.23333333333333	4.56666666666667	59.8
P1-M3-d	mae	ViT-S/14 rect trainable	TF	P	0.8519061583577713	0.797244077915551	0.1425482432047526	10.92354800794746	1.4549408846337124	58.2	61.333333333333336	-3.133333333333333	62.9
P1-M3-e	mae	ViT-S/14 sq frozen	TF	P	0.8196480938416423	0.644827034173485	0.055098394552866616	165.65584652909808	24.83562412802505	59.7	56.53333333333333	3.1666666666666714	59.5
P1-M3-f	mae	ViT-S/14 sq trainable	TF	P	0.8401759530791789	0.6412095672030628	0.0864211916923523	119.67462953350392	24.609426579134063	55.7	54.333333333333336	1.3666666666666671	56.2
P1-M4	mae	ViT-B/16 frozen	TF	S	0.8841642228739003	0.7961764452836878	0.07876916726430257	58.340853682630666	11.512927957464848	56.7	51.5	5.200000000000003	52.5
P1-M4-b	mae	ViT-B/16 trainable	TF	S	0.8005865102639296	0.9987867640365264	0.029509107271830242	1.2188162890577008	0.013688824720671466	36.0	49.73333333333333	-13.733333333333327	47.3
P1-M4-c	mae	ViT-S/14 rect frozen	TF	S	0.8812316715542522	0.8949389320309984	0.106942613919576	21.358153634917073	4.233469780623229	53.4	32.166666666666664	21.233333333333334	35.6
P1-M4-d	mae	ViT-S/14 rect trainable	TF	S	0.875366568914956	0.8384131651164309	0.09614115953445435	7.167503334374647	0.2789455557919288	52.3	28.666666666666668	23.63333333333333	32.9
P1-M4-e	mae	ViT-S/14 sq frozen	TF	S	0.8181818181818182	0.6503550841712317	0.03997087478637695	178.20867324760343	11.612807622852479	43.3	35.43333333333334	7.86666666666666	36.3
P1-M4-f	mae	ViT-S/14 sq trainable	TF	S	0.8636363636363636	0.737085278435456	0.07545602321624756	113.68146970699442	11.541883726849674	58.2	30.8	27.400000000000002	35.7
